label,m_temp,m_pd,m_accel_x,m_accel_y,m_accel_z,m_vdda
Walk around with densor in hand,24.8125,523.1990231990231,-10180,-5872,-15132,2.5
Walk around with densor in hand,24.9375,512.8205128205128,-7372,-7552,-10004,2.5
Walk around with densor in hand,24.875,534.7985347985348,-9508,-9328,-9500,2.5
Walk around with densor in hand,25.0,533.5775335775336,-7500,-10224,-8532,2.5
Walk around with densor in hand,24.8125,541.5140415140415,-4020,-9504,-9192,2.5
Walk around with densor in hand,24.6875,551.2820512820513,-9224,-12528,-16504,2.5
Walk around with densor in hand,24.875,539.072039072039,-8480,-6672,-11228,2.5
Walk around with densor in hand,24.75,522.5885225885226,-6788,-9664,-11792,2.5
Walk around with densor in hand,24.5,528.6935286935287,-6148,-12444,-13448,2.5
Walk around with densor in hand,24.75,514.041514041514,-10840,15400,9240,2.5
Walk around with densor in hand,24.8125,515.8730158730159,-6796,3660,8504,2.5
Walk around with densor in hand,24.5625,504.2735042735043,-13428,-1524,9280,2.5
Walk around with densor in hand,24.625,506.7155067155067,-13228,3020,11940,2.5
Walk around with densor in hand,24.6875,509.15750915750914,-11232,2772,7816,2.5
Walk around with densor in hand,24.6875,509.15750915750914,-14112,4568,7760,2.5
Walk around with densor in hand,24.89,489.3772893772894,-11056,7496,9564,2.4
Walk around with densor in hand,24.89,491.1355311355311,-11844,7440,8648,2.4
Walk around with densor in hand,24.7025,489.3772893772894,-11120,4376,7640,2.4
Walk around with densor in hand,24.9525,496.4102564102564,-11912,8352,10600,2.4
Walk around with densor in hand,24.8275,492.89377289377285,-9992,8312,10296,2.4
Walk around with densor in hand,24.9525,495.82417582417577,-13824,5964,6364,2.4
Walk around with densor in hand,25.015,493.4798534798535,-13884,5716,9300,2.4
Walk around with densor in hand,24.765,498.16849816849816,-13572,6256,10988,2.4
Walk around with densor in hand,24.89,502.2710622710622,-12056,4840,8892,2.4
Walk around with densor in hand,24.765,496.99633699633694,-10720,6864,11264,2.4
Walk around with densor in hand,25.0775,507.54578754578756,-6712,6360,16604,2.4
Walk around with densor in hand,24.89,499.92673992673986,-12916,4712,9784,2.4
Walk around with densor in hand,24.765,513.9926739926739,-6952,4380,13224,2.4
Walk around with densor in hand,24.765,520.4395604395604,-6268,2388,13280,2.4
Walk around with densor in hand,24.765,675.7509157509157,-10208,1984,13652,2.4
Walk around with densor in hand,24.9525,512.2344322344322,-10280,4564,15952,2.4
Walk around with densor in hand,24.765,509.8901098901099,-11576,392,8680,2.4
Walk around with densor in hand,24.7025,507.54578754578756,-13236,2320,10564,2.4
Walk around with densor in hand,24.765,521.025641025641,-15172,1888,10324,2.4
Walk around with densor in hand,24.64,569.0842490842491,-16284,4244,10792,2.4
Walk around with densor in hand,24.5775,566.1538461538462,-6952,768,8652,2.4
Walk around with densor in hand,24.39,514.5787545787546,-14192,-1412,8548,2.4
Walk around with densor in hand,24.265,513.9926739926739,-16584,2420,7280,2.4
Walk around with densor in hand,24.4525,530.989010989011,-11848,-508,9412,2.4
Walk around with densor in hand,24.3275,527.4725274725274,-14632,48,7184,2.4
Walk around with densor in hand,24.4525,514.5787545787546,-12372,-256,11416,2.4
Walk around with densor in hand,24.3275,517.5091575091575,-18868,-1788,12896,2.4
Walk around with densor in hand,24.64,518.6813186813187,-15920,-516,6660,2.4
Walk around with densor in hand,24.39,521.6117216117216,-13548,-676,8996,2.4
Walk around with densor in hand,24.4525,506.959706959707,-14580,-3520,8804,2.4
unknown,24.39,565.5677655677656,-17592,-2432,8956,2.4
unknown,24.5775,534.5054945054944,-10108,-840,8480,2.4
unknown,24.14,510.4761904761905,-17460,-712,11304,2.4
unknown,24.265,514.5787545787546,-17808,-780,10360,2.4
unknown,24.265,539.7802197802198,-13124,844,10240,2.4
Walk around with densor in bag,24.3275,526.3003663003662,-14036,6576,8024,2.4
Walk around with densor in bag,24.3275,525.1282051282051,-12620,11028,8236,2.4
Walk around with densor in bag,24.2025,535.0915750915751,9252,2560,2648,2.4
Walk around with densor in bag,24.4525,523.3699633699633,8760,-3004,3880,2.4
Walk around with densor in bag,24.265,502.8571428571428,-6352,11012,-15956,2.4
Walk around with densor in bag,24.265,502.2710622710622,9632,-9056,-8260,2.4
Walk around with densor in bag,24.39,501.0989010989011,-3028,-15004,-4296,2.4
Walk around with densor in bag,24.3275,504.61538461538464,-1700,-13532,-3956,2.4
Walk around with densor in bag,24.2025,504.02930402930406,-5436,-14540,-4044,2.4
Walk around with densor in bag,24.39,502.8571428571428,-3200,-14512,-5560,2.4
Walk around with densor in bag,24.4525,504.61538461538464,-1656,-13400,-4988,2.4
Walk around with densor in bag,24.14,505.78754578754575,-4688,-18908,-4244,2.4
Walk around with densor in bag,24.265,505.20146520146517,-5408,-13680,-3504,2.4
Walk around with densor in bag,24.53,482.4664224664224,-3732,-16096,-2056,2.3
Walk around with densor in bag,24.28,485.8363858363858,-344,-13772,-4280,2.3
Walk around with densor in bag,24.28,484.7130647130647,-6704,-14436,-1844,2.3
Walk around with densor in bag,24.3425,488.083028083028,-3248,-14568,-2044,2.3
Walk around with densor in bag,24.3425,489.2063492063492,-5536,-14832,-2516,2.3
Walk around with densor in bag,24.53,485.8363858363858,-4168,-15176,-1544,2.3
Walk around with densor in bag,24.53,488.083028083028,-2928,-13292,-3668,2.3
Walk around with densor in bag,24.655,490.32967032967025,-4856,-16620,-3024,2.3
Walk around with densor in bag,24.78,492.5763125763126,-1268,-15368,-1520,2.3
Walk around with densor in bag,24.655,486.3980463980464,-1652,-14744,-4496,2.3
Walk around with densor in bag,24.5925,488.6446886446886,-2272,-15596,-3136,2.3
Walk around with densor in bag,24.78,490.32967032967025,-3724,-14080,-924,2.3
Walk around with densor in bag,24.655,494.2612942612942,-5472,-16360,-3476,2.3
Walk around with densor in bag,24.5925,492.5763125763126,-3456,-13832,-1772,2.3
Walk around with densor in bag,24.5925,496.50793650793645,-5404,-16764,-2452,2.3
Walk around with densor in bag,24.655,494.82295482295484,-8884,-14516,-904,2.3
Walk around with densor in bag,24.5925,498.19291819291817,-2720,-13892,-2396,2.3
Walk around with densor in bag,24.655,501.56288156288144,-6732,-19592,-1036,2.3
Walk around with densor in bag,24.655,492.5763125763126,-3976,-13524,-2496,2.3
Walk around with densor in bag,24.78,495.38461538461536,-6120,-20132,-1404,2.3
Walk around with densor in bag,24.78,497.63125763125765,-3096,-13604,-784,2.3
Walk around with densor in bag,24.78,496.50793650793645,-7292,-15176,-540,2.3
Walk around with densor in bag,24.5925,498.19291819291817,-2956,-17484,-3628,2.3
Walk around with densor in bag,24.53,496.50793650793645,-3712,-13132,-1152,2.3
Walk around with densor in bag,24.78,499.31623931623926,-6012,-18328,-2288,2.3
Walk around with densor in bag,24.8425,502.6862026862027,-5632,-14388,-5424,2.3
Walk around with densor in bag,24.78,506.6178266178266,-3588,-16080,-2320,2.3
Walk around with densor in bag,24.78,506.6178266178266,-4752,-14956,-1860,2.3
Walk around with densor in bag,24.7175,503.24786324786317,-7680,-13612,-1696,2.3
Walk around with densor in bag,24.53,505.4945054945055,-5616,-19480,-3604,2.3
Walk around with densor in bag,24.5925,505.4945054945055,-4128,-13076,-2384,2.3
Walk around with densor in bag,25.03,504.9328449328449,-6952,-14632,1372,2.3
Walk around with densor in bag,24.8425,506.056166056166,-5608,-18068,-940,2.3
Walk around with densor in bag,24.8425,507.17948717948707,-4748,-13120,-1672,2.3
Walk around with densor in bag,24.9675,507.7411477411477,-7396,-18180,-2852,2.3
Walk around with densor in bag,24.8425,510.5494505494505,-6728,-14796,-1468,2.3
Walk around with densor in bag,24.7175,503.24786324786317,-4680,-13080,1444,2.3
Walk around with densor in bag,25.03,506.6178266178266,-7348,-18800,-1708,2.3
Walk around with densor in bag,24.9675,511.1111111111111,-6316,-13460,-1972,2.3
Walk around with densor in bag,25.03,512.7960927960927,-6088,-16392,-1996,2.3
Walk around with densor in bag,24.8425,511.1111111111111,-4948,-14904,-4360,2.3
Walk around with densor in bag,24.905,508.8644688644688,-7900,-13420,-4332,2.3
unknown,24.78,511.6727716727716,-2840,-15920,-3320,2.3
unknown,24.9675,514.4810744810744,-5092,-15020,-1164,2.3
unknown,25.03,514.4810744810744,-4124,-15596,-748,2.3
unknown,24.8425,513.919413919414,-3384,-14824,-1984,2.3
unknown,24.905,513.919413919414,-10076,-14096,-488,2.3
Densor laying flat stay away,25.03,516.7277167277167,-1564,-15064,392,2.3
Densor laying flat stay away,24.905,519.5360195360196,-7204,-12876,-1848,2.3
Densor laying flat stay away,25.0925,518.974358974359,-7884,-12000,-5700,2.3
Densor laying flat stay away,25.0925,518.4126984126983,-16020,-8732,-4096,2.3
Densor laying flat stay away,25.2325,523.8095238095239,-16292,7752,1044,2.2
Densor laying flat stay away,25.17,581.2942612942613,-12572,8824,11968,2.2
Densor laying flat stay away,25.1075,558.7301587301587,-5532,1308,-8472,2.2
Densor laying flat stay away,25.2325,587.2039072039073,16052,1504,1712,2.2
Densor laying flat stay away,25.2325,599.023199023199,16236,1476,1708,2.2
Densor laying flat stay away,25.1075,598.4859584859585,16128,1484,1696,2.2
Densor laying flat stay away,25.045,593.1135531135532,16176,1512,1716,2.2
Densor laying flat stay away,25.045,601.7094017094017,16144,1504,1696,2.2
Densor laying flat stay away,25.2325,601.7094017094017,16180,1500,1716,2.2
Densor laying flat stay away,24.92,612.4542124542124,16172,1508,1720,2.2
Densor laying flat stay away,24.67,616.7521367521368,16140,1512,1644,2.2
Densor laying flat stay away,24.9825,609.7680097680097,16128,1488,1688,2.2
Densor laying flat stay away,24.92,612.9914529914531,16212,1504,1756,2.2
Densor laying flat stay away,24.9825,612.9914529914531,16160,1496,1740,2.2
Densor laying flat stay away,24.9825,615.1404151404151,16120,1496,1736,2.2
Densor laying flat stay away,24.8575,613.5286935286936,16200,1484,1712,2.2
Densor laying flat stay away,24.67,614.6031746031746,16168,1512,1720,2.2
Densor laying flat stay away,24.8575,615.6776556776558,16156,1500,1716,2.2
Densor laying flat stay away,25.045,617.8266178266178,16152,1472,1672,2.2
Densor laying flat stay away,24.795,617.2893772893773,16184,1516,1720,2.2
Densor laying flat stay away,24.92,613.5286935286936,16200,1512,1748,2.2
Densor laying flat stay away,25.045,615.6776556776558,16152,1536,1688,2.2
Densor laying flat stay away,24.92,618.9010989010989,16180,1528,1724,2.2
Densor laying flat stay away,24.4825,616.7521367521368,16168,1496,1712,2.2
Densor laying flat stay away,24.7325,619.4383394383395,16152,1496,1712,2.2
Densor laying flat stay away,24.4825,623.1990231990231,16104,1488,1716,2.2
Densor laying flat stay away,24.6075,625.3479853479854,16176,1476,1720,2.2
Densor laying flat stay away,24.6075,623.1990231990231,16168,1484,1712,2.2
Densor laying flat stay away,24.67,624.2735042735043,16168,1468,1700,2.2
Densor laying flat stay away,24.7325,625.8852258852259,16156,1496,1680,2.2
Densor laying flat stay away,24.7325,629.1086691086692,16152,1516,1712,2.2
Densor laying flat stay away,24.795,628.034188034188,16144,1484,1720,2.2
Densor laying flat stay away,24.6075,626.4224664224665,16140,1472,1688,2.2
Densor laying flat stay away,24.545,629.1086691086692,16172,1484,1720,2.2
Densor laying flat stay away,24.42,630.7203907203907,16156,1472,1692,2.2
Densor laying flat stay away,24.545,625.8852258852259,16168,1456,1684,2.2
Densor laying flat stay away,24.7325,630.1831501831502,16188,1488,1728,2.2
Densor laying flat stay away,24.4825,632.869352869353,16160,1508,1688,2.2
Densor laying flat stay away,24.4825,632.869352869353,16152,1516,1708,2.2
Densor laying flat stay away,24.545,631.2576312576313,16192,1504,1712,2.2
Densor laying flat stay away,24.6075,634.4810744810746,16204,1508,1684,2.2
Densor laying flat stay away,24.42,635.018315018315,16164,1524,1688,2.2
Densor laying flat stay away,24.42,639.3162393162393,16168,1500,1684,2.2
Densor laying flat stay away,24.6075,633.943833943834,16180,1496,1724,2.2
Densor laying flat stay away,24.6075,637.7045177045177,16176,1516,1696,2.2
Densor laying flat stay away,24.4825,639.8534798534799,16156,1480,1720,2.2
Densor laying flat stay away,24.17,640.3907203907204,16116,1484,1680,2.2
Densor laying flat stay away,24.42,642.002442002442,16172,1488,1704,2.2
Densor laying flat stay away,24.3575,643.0769230769231,16220,1464,1720,2.2
Densor laying flat stay away,24.3725,614.8717948717949,16156,1496,1712,2.1
Densor laying flat stay away,24.6225,610.7692307692307,16124,1492,1708,2.1
unknown,24.3725,614.8717948717949,16140,1496,1708,2.1
unknown,24.4975,615.3846153846154,16252,1508,1740,2.1
unknown,24.31,616.4102564102566,16196,1488,1676,2.1
unknown,24.4975,616.4102564102566,16140,1528,1728,2.1
unknown,24.2475,616.4102564102566,16208,1516,1728,2.1
